"cpg","logFC","P.Value"
"cg12206290",0.00261651475787571,0.0959082739075872
"cg23816049",0.000154341890821384,0.788092422605271
"cg08090133",-0.000219573211336957,0.444616683703136
"cg05935800",-0.00134944499796154,0.456763536183637
"cg21837189",-0.001801436925891,0.620376734434182
"cg00777310",0.000221341401907328,0.338250867720376
"cg09888297",0.00111579064418922,0.379473458657815
"cg18969117",-0.000458996878125553,0.240309771104219
"cg00672802",-0.000440370900649965,0.736937062598162
"cg14283922",8.46716780133856e-05,0.864818076566486
"cg22080281",0.00156713038104114,0.166377930914843
"cg17985912",0.00195700545481528,0.375177435154575
"cg15730248",0.000257758406337919,0.703306270095688
"cg05773194",0.0103079433272617,0.00661787775185111
"cg15012864",0.0016897928789022,0.0661646853030513
"cg03547355",-0.000323056698079913,0.885026651025434
"cg02622251",0.00432356263897038,0.0405921420379039
"cg20011248",-0.0125964035449383,0.00148730126844575
"cg25322596",0.000657331253786566,0.575017493453402
"cg04975617",0.00574706309594365,0.000159287324578151
"cg19175383",0.00078639173867702,0.27539276225079
"cg01941243",0.0414514135019881,0.0643727738890517
"cg24366968",0.000859545103845112,0.443407063289562
"cg14653225",0.00196530576982663,0.0818007352901292
"cg08037440",0.000722567126627373,0.260990186245715
"cg09316122",0.000646658204196055,0.523559487250744
"cg27441138",0.00344760858050376,0.284219690550813
"cg26841013",0.00331353446678002,0.265472140655032
"cg21005525",0.000390190427210733,0.711463672973627
"cg09579959",-0.00103832215914177,0.371846236010415
"cg06512918",-0.000424587875975712,0.821372640816575
"cg06190406",0.000644415630357593,0.138892913984348
"cg01195628",-0.00131549746692386,0.372897465411641
"cg16049941",0.00022266973971198,0.645876460512065
"cg13107669",0.00056049625244893,0.75652627193583
"cg00532451",1.14055510575328e-05,0.930480471129949
"cg22682215",-0.00055120119882981,0.547960901679723
"cg11253514",0.00120225131160038,0.0691226882617469
"cg00252149",0.000391229927118665,0.756352657852211
"cg20328167",-0.00387783275749773,0.000476527699313701
"cg21401647",4.17059655126029e-05,0.853737811440675
"cg20411935",0.00693237143412073,0.0482254744983342
"cg21503377",0.000174412736992633,0.850689751825515
"cg14559881",-8.03909200782493e-05,0.752540714936992
"cg03984950",0.000143266479065446,0.736965278791801
"cg06585233",0.000740543720511925,0.65378757367451
"cg07098151",0.00044751519435708,0.59424771569961
"cg25626704",0.00109390661765486,0.0633944908194089
"cg16314254",0.000190887808565926,0.644226530344235
"cg20703242",-0.00592127824810763,0.167720843766705
"cg03961853",-3.20114604422922e-05,0.97005975674511
"cg27245512",0.00219104792871164,0.19115373102553
"cg23671626",0.00028224288053944,0.495922560835485
"cg24474852",-0.000404283409761056,0.922211466720204
"cg19125606",0.00357812190364856,0.0683777310979119
"cg17096979",0.0136697496098688,0.206213522176989
"cg06585893",0.00874356879984165,0.0272405530196531
"cg20412955",0.000753188922118465,0.454191668566933
"cg12486498",0.000468776888008389,0.638661585884361
"cg01720705",0.000963725626835132,0.696966991276022
"cg03432338",0.00249718648558756,0.541467840368008
"cg22172038",0.00970299597068396,0.0736954148596027
"cg09150076",0.000184513454347809,0.816202923569213
"cg06523340",-0.000106980623763147,0.556831992463595
"cg24234277",0.000370379582232595,0.481618525111894
"cg09797031",0.00045336707906508,0.465355234294087
"cg14260004",0.000110424740572067,0.820443678123951
"cg17444090",0.000687303490686193,0.912822253258849
"cg03813443",-0.00133156390821761,0.514395828039468
"cg19712123",-0.00071447067697107,0.529267544781653
"cg13058623",0.00901830335465788,0.00914365349481684
"cg10576245",-0.000761072893415193,0.876222337257803
"cg20239099",-0.000298671954469719,0.259248777517422
"cg01428568",0.00349115406539719,0.113801940735204
"cg23054119",0.00115761987509703,0.0841882526374438
"cg11815363",0.00160145697060631,0.0969169404666777
"cg17459431",-5.75718964798329e-05,0.869731650565429
"cg21002575",2.58277114523122e-06,0.996138424718157
"cg07566700",-0.00245587885065785,0.442344222049895
"cg00461735",-0.00377980619249872,0.214444018326157
"cg00449021",0.000832755247227713,0.628425155838627
"cg03054713",0.000419463668006271,0.506212584237125
"cg01447966",9.27221276527688e-05,0.663543225521282
"cg22553313",-0.000166864484266451,0.768099311324811
"cg04605532",-0.00380298931603724,0.590025547726279
"cg10233336",0.0011541081308943,0.544159320332166
"cg03769734",0.00170229591521081,0.0668258383353185
"cg24716879",0.0158645909042119,9.39506654691664e-05
"cg09316592",-0.000845101518587385,0.1589215053532
"cg07187135",9.18176948412059e-05,0.376517137723463
"cg19314777",-0.00148701446172462,0.591451320317723
"cg13365620",0.00171678050041855,0.387629672490859
"cg24155399",0.000281002975703684,0.482162637789179
"cg07783800",0.000197105786415943,0.770838146354375
"cg18130058",0.0062892780276766,0.0914055241000866
"cg09136878",0.00908457684202273,0.148706787751619
"cg16524818",0.00272152295370722,0.571794703328813
"cg03185593",0.000872909106883818,0.525682037610198
"cg07124956",0.00125530530232013,0.184286980995
"cg21434251",0.000568088883110771,0.245513090623766
"cg04207746",0.000453296369505173,0.748296998702496
"cg15086439",-0.00306094125606356,0.137625521108405
"cg18281910",-0.000493529569364754,0.790370829248193
"cg13472900",0.00027527339166253,0.694247412064416
"cg06118122",-0.0009395405237999,0.653183910769094
"cg22526415",5.40588655776344e-05,0.786298247600921
"cg22700220",0.00760146220912092,0.00502883786214632
"cg11958173",-6.17082450413603e-05,0.926592576715785
"cg17080144",0.000760089150369866,0.55032602166673
"cg07240877",0.0111917154363756,0.0213081686961068
"cg26403777",0.000767539595644069,0.427216838890291
"cg24998078",-0.00109589856171726,0.649262610038337
"cg08542090",-0.000637474467571176,0.519345771629072
"cg00371368",-0.000131275602844646,0.726055927877827
"cg22703515",-5.4897388240184e-05,0.94696287988216
"cg01535698",-0.000155407215118865,0.375415136861373
"cg12079740",0.00121360840393301,0.504545635141915
"cg02637253",-0.00211398211823793,0.533994272192437
"cg12461487",-0.00120953107874965,0.66606648759842
"cg12903174",-8.57517852479628e-05,0.934504003928349
"cg01712692",-0.00111561420894494,0.10487886560501
"cg22685867",-9.12018915681135e-05,0.899624357422559
"cg20427938",0.000637878812609739,0.280713454573773
"cg27277403",-0.00271168624180909,0.515111507623098
"cg17461214",0.000341809464370327,0.921877793600471
"cg00309178",0.000146077593580449,0.570576357360979
"cg00417605",-0.0011171499527954,0.248370427767771
"cg06269928",-0.00587299774960379,0.122274180341917
"cg23840812",-0.00192486547304034,0.0636866191957287
"cg18190310",-0.0091683333113066,0.00301868877340807
"cg24348465",8.55397432001207e-05,0.58918630449515
"cg05593162",0.00088800754570515,0.882751482361583
"cg03987605",0.000175947978868975,0.691645761542665
"cg22699026",0.000507767572665562,0.623079188971975
"cg00081019",-0.000150138681272133,0.743923886257354
"cg15962538",0.000144749435579597,0.832710669230379
"ch.1.242086458R",-0.00812113949357611,0.0500411737633532
"cg09324544",0.00013348255884409,0.880558736773131
"cg23829949",-0.00731100823729349,0.0528492782594464
"cg01714087",-0.00037924734344392,0.613454405023035
"cg01177928",0.000753145045403323,0.0737943548889065
"ch.1.4885626R",-0.000179883683684316,0.715926042481277
"cg21475824",-8.23016160397352e-06,0.966827612626257
"cg15058956",0.000179526044520817,0.463878341936761
"cg05128437",-0.000247165269368088,0.765209893643947
"cg17094624",-0.000547688907353929,0.465407051673413
"cg22226656",0.00255548679610295,0.0980186941618254
"cg02492835",-0.00371589594357549,0.101334936333459
"cg02388488",3.72902803193826e-05,0.955732847775002
"cg01072807",4.8920865249784e-05,0.929750858815149
"cg13977623",-0.000586558231687054,0.330438636767566
"cg13678787",-8.61710135885759e-05,0.844221410247716
"cg17815049",-0.0082918283035589,0.0974034871915039
"cg24493137",0.000303901803946921,0.512843153882043
"cg20696225",-0.00237930092005933,0.0169068492676749
"cg23807924",-0.00168622543913109,0.450801813414119
"cg20518750",-8.04472728423185e-06,0.98813213584131
"cg02236896",1.54723871814964e-05,0.995128016680166
"cg14836643",-0.00484193809678988,0.243707743281618
"cg07448856",3.2656660144594e-05,0.849676555263092
"cg15074092",0.00210810921449533,0.285903059121523
"cg22704608",0.00138830702054101,0.130730886183211
"cg27305735",0.0215925190064756,1.06779352502645e-07
"cg02274974",0.000711718637893786,0.652893227096255
"cg03466998",0.0049755207772846,0.522663853281976
"cg14830002",0.00505423087201201,0.389266909857728
"cg25139877",-0.000621198454907679,0.471608280888216
"cg17518550",0.000357424892015383,0.312373671881817
"cg25007722",-0.00213783076336497,0.640399378257704
"cg20855565",6.40597999251525e-05,0.94549390151758
"cg10983544",0.000117682420888854,0.624453182663022
"cg16593812",0.000689646529331213,0.466031967984983
"cg08261617",-0.000952856055953365,0.0901500484694165
"cg03623288",0.00508458531448448,0.396700788029678
"cg00358451",-0.000593411912854635,0.357195997226961
"cg23031869",-0.000227192133463808,0.600180584252992
"cg21211680",-0.037517073905371,2.60675082815344e-07
"cg15059367",-9.65967658816402e-05,0.93527289587341
"cg09449104",-0.00156452106761643,0.228867848255556
"cg06762571",-0.00153155514426978,0.314003545891794
"cg03468349",-0.000274510250821299,0.396285553467767
"cg22248683",-0.000214957087919515,0.641535526829248
"cg23399257",0.00196725550626228,0.528425333210871
"cg26117389",0.00177525407119866,0.37081579963364
"cg08131059",2.31066005799381e-05,0.908458097208547
"cg20296327",-1.90218505338473e-05,0.987501863618649
"cg16354775",-0.000343320235726038,0.544944040444679
"cg05245170",-0.00268642979635172,0.486387811865599
"cg11614086",-0.00017046002504087,0.662074313166029
"cg25604731",-0.00160556441180094,0.492848814941342
"cg12544663",-4.68722921818457e-05,0.847905833302053
"cg06721538",0.000348994133299042,0.805242417146955
"cg13258131",0.00429105584556696,0.0770866002665212
"cg05018648",0.00129765964828441,0.682115864628219
"cg25998181",0.00547547194730869,0.18364054340581
"cg14323539",0.00921768098561035,0.00911787541652003
"cg05531804",0.00102060888962346,0.585105466010923
"cg20971474",-0.00105220414961282,0.682764184494481
"cg05554320",-0.000305256215609603,0.533466118911899
"cg08019798",0.0011623723111884,0.613600148506925
"cg16410796",0.00262475086962309,0.175669071872595
"cg05676510",-0.000171130059293968,0.709951634868478
"cg25305750",0.00317539853898557,0.362732437051608
"cg16901566",0.0020342684072497,0.577805165095137
"cg12680131",-0.000153348771501647,0.902858602824628
"cg10672136",0.00417180368753988,0.105102841870755
"cg03133821",-0.000174899289236606,0.680466706086036
"cg21551340",-8.72985002109842e-05,0.976529858907138
"cg15796818",8.77480633331856e-05,0.655211429871087
"cg01328473",-0.00295736560489357,0.41621120039405
"cg08534653",0.0067122500775979,0.00141339426560886
"cg09446465",0.00100374083272902,0.360480743995619
"cg25654677",-0.0012552028607475,0.585489520822894
"cg04680209",0.004884622441267,0.286071412224926
"cg20256649",-0.00102699435088765,0.515508691775589
"cg10767420",0.000379484359123648,0.545848577842238
"cg16901302",-0.00104959405499937,0.691642723184778
"cg25804359",0.00396199986971328,0.173661119153101
"cg03559008",0.00339320092690664,0.044832426768745
"cg24779831",-0.000530760399505289,0.566837563047717
"cg27420005",7.41123033868595e-05,0.948199714427598
"cg12269292",-0.000665554974220536,0.180261663227558
"cg21842959",-0.000273012905427959,0.801391770317576
"cg07473478",0.00039654017424635,0.453390193242155
"cg14446504",0.00193865863930401,0.0945446687062556
"cg10761085",0.00307394639300892,0.00574033246895348
"cg23599278",0.000437352345200671,0.362923821292815
"cg17476389",-0.000132482491479927,0.785832610533657
"cg12142346",-0.00172076248981582,0.126025930280289
"cg07990273",0.000100871352800043,0.889942333981812
"cg14604871",-0.0146783769392253,0.00122982697979834
"cg06458698",-0.00781077638758279,0.144986775972582
"cg20302414",0.00123591501751849,0.696822230057605
"cg19867917",0.0207844422659585,0.0523771259163448
"cg19183742",-0.000630158872661915,0.666231142273165
"cg13813258",0.000287926766021223,0.678323696893711
"cg08059366",0.00630982567037876,0.0713014653316928
"cg23859888",-0.00106863161969865,0.687169822294357
"cg00123017",0.000120429981835373,0.812797567728229
"cg00292756",0.00201221128439172,0.155050155803403
"cg25080501",-7.91120579974806e-05,0.974758428461499
"cg00111778",0.00695581074346565,0.00650767799065351
"cg03985452",0.00848863652797077,0.00271212408464247
"cg05883164",-0.000639862074497832,0.388674629784085
"cg22102357",0.000830888666275965,0.37688312354504
"cg01116956",-0.00219164010298297,0.224275362007829
"cg21597595",0.00282941757408351,0.249603664919373
"cg06173889",0.00402114117589636,0.118607958826778
"cg06830064",9.97183434326263e-05,0.899671156035561
"cg24478779",0.000500196444597184,0.898720286765087
"cg04027961",-0.0016526020403989,0.512674267191012
"cg21069019",-0.00382821723712244,0.146157158743517
"cg08808677",-0.000173685507264471,0.746427262236637
"cg14851742",0.00170850414214108,0.0820053724474592
"cg01028142",0.000907951321505726,0.625118044772598
"cg24935042",0.00277060561314098,0.361630112901008
"cg09064070",0.000126038409055862,0.973426659949048
"cg14990413",-0.00245221640724408,0.359283667329376
"cg18090646",0.00136899855134743,0.421329866711464
"cg16655166",0.00100925314824731,0.32028351143171
"cg05204532",-0.00747402016411457,0.0982014330692145
"cg23648263",0.00188354525316489,0.103631741337051
"cg17693669",-0.000131143586481477,0.692539042580024
"cg05696950",-0.000137032215126869,0.836950174542687
"cg07186767",-0.000277883098788636,0.789006802408852
"cg14988214",0.000356832764139914,0.346670379858721
"cg18496262",0.00142812023077809,0.199879209046545
"cg20295816",-0.00127480690001742,0.0400306161903214
"cg21547649",-0.00043733017042535,0.930613395097316
"cg24679695",-0.00116685067654056,0.209961836420868
"cg09917591",0.000368406530194681,0.524867096714639
"cg07815287",0.00169055694751211,0.430324813200971
"cg19105810",-6.08705943461136e-05,0.801843290822178
"cg09242610",-0.000994740591016426,0.26265661084079
"ch.2.252555R",0.00154309378832125,0.534132376669964
"cg17746316",-0.000551042049943515,0.584781820248927
"cg19533582",-0.000233497293478575,0.836916040649164
"cg09761705",-0.000206203665412707,0.639645700098654
"cg01231165",-0.000738573046515289,0.809268742891698
"cg25076043",-0.000831650665004937,0.342096834883959
"cg07602671",0.000198928674091844,0.482603842475819
"cg16227131",3.61877700411983e-05,0.870687749924895
"cg15123428",0.00279949140303822,0.00948581256972789
"cg02984430",0.00554038674931865,0.0238381347332763
"cg08460732",0.000775130680375255,0.911911065126382
